@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
53579,'2025/03/01 00:26:46:421',28,0.989927,0.144205,0.087889,-0.026649,-0.106038,-0.991659,?,?,?,1,1,?
53580,'2025/03/01 00:26:46:430',28,0.989954,0.144402,0.087807,-0.026463,-0.105007,-0.991651,?,?,?,1,1,?
53581,'2025/03/01 00:26:46:440',28,0.989887,0.144577,0.087776,-0.026463,-0.105007,-0.991651,?,?,?,1,1,?
53582,'2025/03/01 00:26:46:455',28,0.98977,0.14459,0.087674,-0.026267,-0.104003,-0.991564,?,?,?,1,1,?
53583,'2025/03/01 00:26:46:463',28,0.989691,0.14449,0.087468,-0.026152,-0.101699,-0.990976,?,?,?,1,1,?
53584,'2025/03/01 00:26:46:471',28,0.98963,0.144307,0.087213,-0.026152,-0.101699,-0.990976,?,?,?,1,1,?
53585,'2025/03/01 00:26:46:481',28,0.989512,0.14407,0.08699,-0.02623,-0.10072,-0.990615,?,?,?,1,1,?
53586,'2025/03/01 00:26:46:492',28,0.989371,0.143797,0.086787,-0.026295,-0.100082,-0.990223,?,?,?,1,1,?
53587,'2025/03/01 00:26:46:503',28,0.989221,0.14353,0.086608,-0.026347,-0.099721,-0.989774,?,?,?,1,1,?
53588,'2025/03/01 00:26:46:513',28,0.989047,0.143279,0.086475,-0.026427,-0.099424,-0.989346,?,?,?,1,1,?
53589,'2025/03/01 00:26:46:523',28,0.988871,0.143018,0.086424,-0.026484,-0.098992,-0.989002,?,?,?,1,1,?
53590,'2025/03/01 00:26:46:533',28,0.988717,0.142777,0.086478,-0.026588,-0.097728,-0.988642,?,?,?,1,1,?
53591,'2025/03/01 00:26:46:544',28,0.988578,0.142584,0.086621,-0.026678,-0.096121,-0.988331,?,?,?,1,1,?
53592,'2025/03/01 00:26:46:556',28,0.98845,0.142472,0.086856,-0.026734,-0.094574,-0.988072,?,?,?,1,1,?
53593,'2025/03/01 00:26:46:564',28,0.988414,0.142428,0.087072,-0.02664,-0.093379,-0.987819,?,?,?,1,1,?
53594,'2025/03/01 00:26:46:576',28,0.988476,0.142439,0.087265,-0.026451,-0.092571,-0.987466,?,?,?,1,1,?
53595,'2025/03/01 00:26:46:585',28,0.988571,0.142459,0.08746,-0.026324,-0.092016,-0.98701,?,?,?,1,1,?
53596,'2025/03/01 00:26:46:595',28,0.988642,0.14243,0.087647,-0.026238,-0.091563,-0.986599,?,?,?,1,1,?
53597,'2025/03/01 00:26:46:607',28,0.9887,0.142324,0.087797,-0.026199,-0.091061,-0.986386,?,?,?,1,1,?
53598,'2025/03/01 00:26:46:615',28,0.988747,0.142184,0.087937,-0.02624,-0.09031,-0.986414,?,?,?,1,1,?
53599,'2025/03/01 00:26:46:626',28,0.988787,0.14199,0.088081,-0.026354,-0.089526,-0.986603,?,?,?,1,1,?
53600,'2025/03/01 00:26:46:641',28,0.988752,0.141731,0.088249,-0.026513,-0.088691,-0.986879,?,?,?,1,1,?
53601,'2025/03/01 00:26:46:646',28,0.98868,0.141449,0.088434,-0.026695,-0.087632,-0.987123,?,?,?,1,1,?
53602,'2025/03/01 00:26:46:664',28,0.98863,0.141179,0.088606,-0.02707,-0.085346,-0.987236,?,?,?,1,1,?
53603,'2025/03/01 00:26:46:670',28,0.988548,0.141006,0.088791,-0.02707,-0.085346,-0.987236,?,?,?,1,1,?
53604,'2025/03/01 00:26:46:678',28,0.988508,0.140835,0.088955,-0.02714,-0.084477,-0.9871,?,?,?,1,1,?
53605,'2025/03/01 00:26:46:688',28,0.988519,0.140633,0.089082,-0.027134,-0.083723,-0.986776,?,?,?,1,1,?
53606,'2025/03/01 00:26:46:699',28,0.988558,0.140444,0.089185,-0.027112,-0.083076,-0.986259,?,?,?,1,1,?
53607,'2025/03/01 00:26:46:708',28,0.988639,0.140267,0.08927,-0.027186,-0.082644,-0.985792,?,?,?,1,1,?
53608,'2025/03/01 00:26:46:719',28,0.988799,0.140067,0.089341,-0.027222,-0.082214,-0.985503,?,?,?,1,1,?
53609,'2025/03/01 00:26:46:729',28,0.988992,0.139876,0.089414,-0.027202,-0.081644,-0.985378,?,?,?,1,1,?
53610,'2025/03/01 00:26:46:743',28,0.989187,0.139663,0.089494,-0.027203,-0.08084,-0.985427,?,?,?,1,1,?
53611,'2025/03/01 00:26:46:750',28,0.989394,0.139469,0.089596,-0.027288,-0.079718,-0.985651,?,?,?,1,1,?
53612,'2025/03/01 00:26:46:761',28,0.989621,0.139267,0.089707,-0.027288,-0.079718,-0.985651,?,?,?,1,1,?
53613,'2025/03/01 00:26:46:770',28,0.98986,0.138991,0.089839,-0.027602,-0.077047,-0.986892,?,?,?,1,1,?
53614,'2025/03/01 00:26:46:782',28,0.990093,0.138702,0.090048,-0.027577,-0.075865,-0.987917,?,?,?,1,1,?
53615,'2025/03/01 00:26:46:791',28,0.990191,0.138384,0.090249,-0.027478,-0.074591,-0.989025,?,?,?,1,1,?
53616,'2025/03/01 00:26:46:801',28,0.990212,0.138017,0.090461,-0.027394,-0.073116,-0.990014,?,?,?,1,1,?
53617,'2025/03/01 00:26:46:812',28,0.990179,0.137659,0.090679,-0.027394,-0.073116,-0.990014,?,?,?,1,1,?
53618,'2025/03/01 00:26:46:821',28,0.990123,0.13733,0.090865,-0.02723,-0.071431,-0.991685,?,?,?,1,1,?
53619,'2025/03/01 00:26:46:832',28,0.990001,0.137053,0.090994,-0.027062,-0.070753,-0.99217,?,?,?,1,1,?
53620,'2025/03/01 00:26:46:851',28,0.98985,0.136846,0.091075,-0.027062,-0.070753,-0.99217,?,?,?,1,1,?
53621,'2025/03/01 00:26:46:853',28,0.989748,0.136699,0.091138,-0.026782,-0.069915,-0.992571,?,?,?,1,1,?
53622,'2025/03/01 00:26:46:865',28,0.989714,0.136627,0.091193,-0.026452,-0.068842,-0.992948,?,?,?,1,1,?
53623,'2025/03/01 00:26:46:875',28,0.989725,0.13664,0.091247,-0.025976,-0.066264,-0.993338,?,?,?,1,1,?
53624,'2025/03/01 00:26:46:884',28,0.989775,0.136721,0.091317,-0.025976,-0.066264,-0.993338,?,?,?,1,1,?
53625,'2025/03/01 00:26:46:894',28,0.989924,0.137028,0.0914,-0.025888,-0.064713,-0.99339,?,?,?,1,1,?
53626,'2025/03/01 00:26:46:908',28,0.990063,0.13736,0.091546,-0.025671,-0.062212,-0.993285,?,?,?,1,1,?
53627,'2025/03/01 00:26:46:915',28,0.990157,0.137674,0.091741,-0.025671,-0.062212,-0.993285,?,?,?,1,1,?
53628,'2025/03/01 00:26:46:927',28,0.990238,0.137996,0.091947,-0.025398,-0.061651,-0.993082,?,?,?,1,1,?
53629,'2025/03/01 00:26:46:935',28,0.990296,0.138349,0.09216,-0.025086,-0.0613,-0.992774,?,?,?,1,1,?
53630,'2025/03/01 00:26:46:954',28,0.990289,0.138677,0.092388,-0.024802,-0.061023,-0.992494,?,?,?,1,1,?
53631,'2025/03/01 00:26:46:956',28,0.990233,0.13894,0.092652,-0.024629,-0.060677,-0.992269,?,?,?,1,1,?
53632,'2025/03/01 00:26:46:972',28,0.990141,0.139153,0.092919,-0.024615,-0.060073,-0.992048,?,?,?,1,1,?
53633,'2025/03/01 00:26:46:985',28,0.990023,0.139366,0.093161,-0.024615,-0.060073,-0.992048,?,?,?,1,1,?
53634,'2025/03/01 00:26:46:987',28,0.989905,0.139562,0.093369,-0.024615,-0.060073,-0.992048,?,?,?,1,1,?
53635,'2025/03/01 00:26:46:997',28,0.989797,0.13976,0.09354,-0.024747,-0.057625,-0.991366,?,?,?,1,1,?
53636,'2025/03/01 00:26:47:008',28,0.989693,0.13996,0.093616,-0.024581,-0.057398,-0.990946,?,?,?,1,1,?
53637,'2025/03/01 00:26:47:018',28,0.989656,0.140195,0.093612,-0.024387,-0.057589,-0.990517,?,?,?,1,1,?
53638,'2025/03/01 00:26:47:028',28,0.989611,0.140474,0.093564,-0.024284,-0.057892,-0.990095,?,?,?,1,1,?
53639,'2025/03/01 00:26:47:038',28,0.989442,0.140775,0.093576,-0.024339,-0.05795,-0.989715,?,?,?,1,1,?
53640,'2025/03/01 00:26:47:055',28,0.989197,0.141012,0.093656,-0.024436,-0.057282,-0.989498,?,?,?,1,1,?
53641,'2025/03/01 00:26:47:059',28,0.989035,0.141118,0.093684,-0.024436,-0.057282,-0.989498,?,?,?,1,1,?
53642,'2025/03/01 00:26:47:073',28,0.989029,0.141122,0.093613,-0.024509,-0.056466,-0.989582,?,?,?,1,1,?
53643,'2025/03/01 00:26:47:080',28,0.989116,0.141107,0.093507,-0.02456,-0.055735,-0.989767,?,?,?,1,1,?
53644,'2025/03/01 00:26:47:090',28,0.989161,0.141098,0.093448,-0.024731,-0.055703,-0.990077,?,?,?,1,1,?
53645,'2025/03/01 00:26:47:104',28,0.989067,0.141137,0.093431,-0.024887,-0.055479,-0.9904,?,?,?,1,1,?
53646,'2025/03/01 00:26:47:118',28,0.988925,0.141287,0.093395,-0.025105,-0.054881,-0.991117,?,?,?,1,1,?
53647,'2025/03/01 00:26:47:121',28,0.988977,0.141513,0.093312,-0.025105,-0.054881,-0.991117,?,?,?,1,1,?
53648,'2025/03/01 00:26:47:131',28,0.989007,0.14176,0.093286,-0.024993,-0.054715,-0.991239,?,?,?,1,1,?
53649,'2025/03/01 00:26:47:142',28,0.988906,0.142045,0.093363,-0.024796,-0.054639,-0.991064,?,?,?,1,1,?
53650,'2025/03/01 00:26:47:159',28,0.988745,0.14229,0.093519,-0.024592,-0.054626,-0.990778,?,?,?,1,1,?
53651,'2025/03/01 00:26:47:163',28,0.988654,0.142428,0.093674,-0.024417,-0.054515,-0.990554,?,?,?,1,1,?
53652,'2025/03/01 00:26:47:173',28,0.988644,0.142448,0.093828,-0.024382,-0.054215,-0.990417,?,?,?,1,1,?
53653,'2025/03/01 00:26:47:183',28,0.988707,0.142307,0.093956,-0.024507,-0.053794,-0.990711,?,?,?,1,1,?
53654,'2025/03/01 00:26:47:193',28,0.988841,0.142017,0.09404,-0.024692,-0.053434,-0.991048,?,?,?,1,1,?
53655,'2025/03/01 00:26:47:203',28,0.988984,0.141685,0.094121,-0.024987,-0.053223,-0.991396,?,?,?,1,1,?
53656,'2025/03/01 00:26:47:214',28,0.989063,0.14139,0.094199,-0.025374,-0.053168,-0.991795,?,?,?,1,1,?
53657,'2025/03/01 00:26:47:225',28,0.989027,0.141199,0.094263,-0.02577,-0.053195,-0.992132,?,?,?,1,1,?
53658,'2025/03/01 00:26:47:235',28,0.988934,0.141138,0.094243,-0.026028,-0.053226,-0.992412,?,?,?,1,1,?
53659,'2025/03/01 00:26:47:245',28,0.988879,0.141132,0.094204,-0.026176,-0.053092,-0.992616,?,?,?,1,1,?
53660,'2025/03/01 00:26:47:260',28,0.988894,0.141175,0.094128,-0.026302,-0.052747,-0.992683,?,?,?,1,1,?
53661,'2025/03/01 00:26:47:267',28,0.989015,0.141255,0.09403,-0.026403,-0.05246,-0.992663,?,?,?,1,1,?
53662,'2025/03/01 00:26:47:278',28,0.989229,0.141346,0.093927,-0.026506,-0.052738,-0.992401,?,?,?,1,1,?
53663,'2025/03/01 00:26:47:286',28,0.989528,0.141445,0.093817,-0.026506,-0.052738,-0.992401,?,?,?,1,1,?
53664,'2025/03/01 00:26:47:298',28,0.989818,0.141528,0.093698,-0.026594,-0.053055,-0.99208,?,?,?,1,1,?
53665,'2025/03/01 00:26:47:307',28,0.990029,0.141556,0.093579,-0.026768,-0.05322,-0.991744,?,?,?,1,1,?
53666,'2025/03/01 00:26:47:319',28,0.990148,0.141514,0.093445,-0.027192,-0.052736,-0.991111,?,?,?,1,1,?
53667,'2025/03/01 00:26:47:330',28,0.990176,0.141401,0.093277,-0.027192,-0.052736,-0.991111,?,?,?,1,1,?
53668,'2025/03/01 00:26:47:338',28,0.990154,0.141219,0.093107,-0.027401,-0.052245,-0.990719,?,?,?,1,1,?
53669,'2025/03/01 00:26:47:351',28,0.990123,0.140987,0.093006,-0.027572,-0.051909,-0.990259,?,?,?,1,1,?
53670,'2025/03/01 00:26:47:362',28,0.990108,0.140779,0.092924,-0.027795,-0.052026,-0.989322,?,?,?,1,1,?
53671,'2025/03/01 00:26:47:369',28,0.990191,0.140549,0.092792,-0.027795,-0.052026,-0.989322,?,?,?,1,1,?
53672,'2025/03/01 00:26:47:381',28,0.990353,0.140324,0.092626,-0.028009,-0.052297,-0.988839,?,?,?,1,1,?
53673,'2025/03/01 00:26:47:393',28,0.990572,0.140117,0.092457,-0.028213,-0.052307,-0.988017,?,?,?,1,1,?
53674,'2025/03/01 00:26:47:400',28,0.990806,0.139939,0.09231,-0.028213,-0.052307,-0.988017,?,?,?,1,1,?
53675,'2025/03/01 00:26:47:410',28,0.990943,0.139835,0.092187,-0.028267,-0.051903,-0.987671,?,?,?,1,1,?
53676,'2025/03/01 00:26:47:420',28,0.990964,0.139774,0.092099,-0.028254,-0.051382,-0.98731,?,?,?,1,1,?
53677,'2025/03/01 00:26:47:431',28,0.990891,0.139735,0.092058,-0.028173,-0.050938,-0.986999,?,?,?,1,1,?
53678,'2025/03/01 00:26:47:441',28,0.990768,0.139678,0.092033,-0.028095,-0.050616,-0.986695,?,?,?,1,1,?
53679,'2025/03/01 00:26:47:451',28,0.990679,0.139575,0.09198,-0.028065,-0.050361,-0.98632,?,?,?,1,1,?
53680,'2025/03/01 00:26:47:465',28,0.990729,0.139457,0.091948,-0.028109,-0.050126,-0.986034,?,?,?,1,1,?
53681,'2025/03/01 00:26:47:472',28,0.990831,0.13942,0.091952,-0.028212,-0.049763,-0.986026,?,?,?,1,1,?
53682,'2025/03/01 00:26:47:482',28,0.990899,0.139483,0.092014,-0.028325,-0.049265,-0.986166,?,?,?,1,1,?
53683,'2025/03/01 00:26:47:492',28,0.990921,0.139616,0.092161,-0.028433,-0.048798,-0.986282,?,?,?,1,1,?
53684,'2025/03/01 00:26:47:504',28,0.990918,0.139793,0.09237,-0.028552,-0.048463,-0.986368,?,?,?,1,1,?
53685,'2025/03/01 00:26:47:513',28,0.990906,0.14001,0.092571,-0.028598,-0.04817,-0.986406,?,?,?,1,1,?
53686,'2025/03/01 00:26:47:523',28,0.990903,0.140277,0.092734,-0.028497,-0.048009,-0.986407,?,?,?,1,1,?
53687,'2025/03/01 00:26:47:534',28,0.99092,0.140588,0.092891,-0.028386,-0.048112,-0.98631,?,?,?,1,1,?
53688,'2025/03/01 00:26:47:544',28,0.990912,0.140963,0.093056,-0.028334,-0.048418,-0.986138,?,?,?,1,1,?
53689,'2025/03/01 00:26:47:555',28,0.990905,0.141367,0.09322,-0.02819,-0.048612,-0.986032,?,?,?,1,1,?
53690,'2025/03/01 00:26:47:566',28,0.990951,0.141726,0.093372,-0.028042,-0.048201,-0.986049,?,?,?,1,1,?
53691,'2025/03/01 00:26:47:575',28,0.991122,0.141935,0.093509,-0.027905,-0.047702,-0.986184,?,?,?,1,1,?
53692,'2025/03/01 00:26:47:585',28,0.991261,0.142063,0.093596,-0.027779,-0.047456,-0.986462,?,?,?,1,1,?
53693,'2025/03/01 00:26:47:598',28,0.991342,0.142132,0.093627,-0.027662,-0.047546,-0.986729,?,?,?,1,1,?
53694,'2025/03/01 00:26:47:607',28,0.991371,0.142106,0.093631,-0.027575,-0.048018,-0.986969,?,?,?,1,1,?
53695,'2025/03/01 00:26:47:624',28,0.991321,0.141974,0.093607,-0.027511,-0.048804,-0.9873,?,?,?,1,1,?
53696,'2025/03/01 00:26:47:631',28,0.991176,0.141814,0.09353,-0.027504,-0.049571,-0.987745,?,?,?,1,1,?
53697,'2025/03/01 00:26:47:637',28,0.990987,0.141635,0.093398,-0.027557,-0.049991,-0.988261,?,?,?,1,1,?
53698,'2025/03/01 00:26:47:647',28,0.990792,0.141395,0.093237,-0.027628,-0.050018,-0.988761,?,?,?,1,1,?
53699,'2025/03/01 00:26:47:657',28,0.990581,0.141073,0.093083,-0.027628,-0.050018,-0.988761,?,?,?,1,1,?
53700,'2025/03/01 00:26:47:669',28,0.990412,0.14073,0.092959,-0.027341,-0.049321,-0.989437,?,?,?,1,1,?
53701,'2025/03/01 00:26:47:680',28,0.990322,0.140382,0.092859,-0.027104,-0.049345,-0.989677,?,?,?,1,1,?
53702,'2025/03/01 00:26:47:688',28,0.990338,0.140066,0.092715,-0.027104,-0.049345,-0.989677,?,?,?,1,1,?
53703,'2025/03/01 00:26:47:701',28,0.990412,0.139777,0.092566,-0.026808,-0.049626,-0.989887,?,?,?,1,1,?
53704,'2025/03/01 00:26:47:711',28,0.990482,0.139592,0.092424,-0.02624,-0.050616,-0.990313,?,?,?,1,1,?
53705,'2025/03/01 00:26:47:721',28,0.990497,0.139468,0.092302,-0.026112,-0.050984,-0.990567,?,?,?,1,1,?
53706,'2025/03/01 00:26:47:730',28,0.990486,0.139335,0.09219,-0.026112,-0.050984,-0.990567,?,?,?,1,1,?
53707,'2025/03/01 00:26:47:741',28,0.990481,0.139211,0.092053,-0.026142,-0.051114,-0.990879,?,?,?,1,1,?
53708,'2025/03/01 00:26:47:751',28,0.990466,0.139112,0.091907,-0.026235,-0.051101,-0.991189,?,?,?,1,1,?
53709,'2025/03/01 00:26:47:762',28,0.990477,0.139007,0.091752,-0.026216,-0.051043,-0.991541,?,?,?,1,1,?
53710,'2025/03/01 00:26:47:771',28,0.990491,0.138887,0.091603,-0.026093,-0.051082,-0.991884,?,?,?,1,1,?
53711,'2025/03/01 00:26:47:782',28,0.990466,0.13876,0.091478,-0.026006,-0.051277,-0.992207,?,?,?,1,1,?
53712,'2025/03/01 00:26:47:793',28,0.990423,0.138635,0.091389,-0.025892,-0.051465,-0.992522,?,?,?,1,1,?
53713,'2025/03/01 00:26:47:812',28,0.990275,0.138501,0.091274,-0.025467,-0.051412,-0.993019,?,?,?,1,1,?
53714,'2025/03/01 00:26:47:812',28,0.990098,0.138381,0.091169,-0.025467,-0.051412,-0.993019,?,?,?,1,1,?
53715,'2025/03/01 00:26:47:826',28,0.989929,0.138262,0.091072,-0.025066,-0.051151,-0.99309,?,?,?,1,1,?
53716,'2025/03/01 00:26:47:833',28,0.989746,0.138161,0.09097,-0.025066,-0.051151,-0.99309,?,?,?,1,1,?
53717,'2025/03/01 00:26:47:843',28,0.989581,0.138075,0.090891,-0.024956,-0.051116,-0.993049,?,?,?,1,1,?
53718,'2025/03/01 00:26:47:853',28,0.989485,0.13805,0.090844,-0.024747,-0.051053,-0.993004,?,?,?,1,1,?
53719,'2025/03/01 00:26:47:864',28,0.989457,0.138157,0.090804,-0.024551,-0.050939,-0.992868,?,?,?,1,1,?
53720,'2025/03/01 00:26:47:874',28,0.989444,0.138295,0.090795,-0.024348,-0.050858,-0.992732,?,?,?,1,1,?
53721,'2025/03/01 00:26:47:885',28,0.989427,0.138421,0.090816,-0.024193,-0.050727,-0.992611,?,?,?,1,1,?
53722,'2025/03/01 00:26:47:897',28,0.989396,0.138583,0.09085,-0.024135,-0.050506,-0.992437,?,?,?,1,1,?
53723,'2025/03/01 00:26:47:908',28,0.989371,0.138767,0.090922,-0.024038,-0.050306,-0.992304,?,?,?,1,1,?
53724,'2025/03/01 00:26:47:915',28,0.9894,0.138996,0.090952,-0.023939,-0.050123,-0.992196,?,?,?,1,1,?
53725,'2025/03/01 00:26:47:926',28,0.989458,0.139226,0.090961,-0.023835,-0.050016,-0.992042,?,?,?,1,1,?
53726,'2025/03/01 00:26:47:936',28,0.989498,0.139447,0.090975,-0.023755,-0.050244,-0.991826,?,?,?,1,1,?
53727,'2025/03/01 00:26:47:946',28,0.989518,0.139659,0.090988,-0.023717,-0.050449,-0.991643,?,?,?,1,1,?
53728,'2025/03/01 00:26:47:956',28,0.989537,0.139838,0.090991,-0.023597,-0.050492,-0.991547,?,?,?,1,1,?
53729,'2025/03/01 00:26:47:969',28,0.989579,0.139962,0.09098,-0.023482,-0.050355,-0.991429,?,?,?,1,1,?
53730,'2025/03/01 00:26:47:978',28,0.989576,0.140056,0.090954,-0.023525,-0.0502,-0.991223,?,?,?,1,1,?
53731,'2025/03/01 00:26:47:990',28,0.989524,0.140118,0.090934,-0.023606,-0.050198,-0.991079,?,?,?,1,1,?
53732,'2025/03/01 00:26:47:998',28,0.989441,0.140113,0.09093,-0.023564,-0.050375,-0.991059,?,?,?,1,1,?
53733,'2025/03/01 00:26:48:008',28,0.989395,0.140022,0.090911,-0.02345,-0.050605,-0.99112,?,?,?,1,1,?
53734,'2025/03/01 00:26:48:018',28,0.989448,0.139867,0.090718,-0.023346,-0.050873,-0.991296,?,?,?,1,1,?
53735,'2025/03/01 00:26:48:031',28,0.989673,0.139576,0.090499,-0.023355,-0.051175,-0.991505,?,?,?,1,1,?
53736,'2025/03/01 00:26:48:039',28,0.989783,0.139322,0.090327,-0.023481,-0.051219,-0.991715,?,?,?,1,1,?
53737,'2025/03/01 00:26:48:049',28,0.989767,0.139131,0.090177,-0.023702,-0.051112,-0.991961,?,?,?,1,1,?
53738,'2025/03/01 00:26:48:060',28,0.989722,0.138992,0.090004,-0.023908,-0.051109,-0.992207,?,?,?,1,1,?
53739,'2025/03/01 00:26:48:071',28,0.989781,0.138873,0.089789,-0.023908,-0.051109,-0.992207,?,?,?,1,1,?
53740,'2025/03/01 00:26:48:080',28,0.989925,0.138811,0.089553,-0.024058,-0.051933,-0.992261,?,?,?,1,1,?
53741,'2025/03/01 00:26:48:092',28,0.990035,0.138791,0.089376,-0.023928,-0.052755,-0.992249,?,?,?,1,1,?
53742,'2025/03/01 00:26:48:101',28,0.990053,0.138733,0.089277,-0.023671,-0.053303,-0.992271,?,?,?,1,1,?
53743,'2025/03/01 00:26:48:111',28,0.990036,0.138609,0.089232,-0.023671,-0.053303,-0.992271,?,?,?,1,1,?
53744,'2025/03/01 00:26:48:121',28,0.990058,0.138378,0.089222,-0.023338,-0.053615,-0.992341,?,?,?,1,1,?
53745,'2025/03/01 00:26:48:132',28,0.990118,0.138001,0.089087,-0.023505,-0.053767,-0.992429,?,?,?,1,1,?
53746,'2025/03/01 00:26:48:144',28,0.990332,0.137441,0.088927,-0.023833,-0.053765,-0.992611,?,?,?,1,1,?
53747,'2025/03/01 00:26:48:154',28,0.990459,0.136936,0.08876,-0.024104,-0.053688,-0.992827,?,?,?,1,1,?
53748,'2025/03/01 00:26:48:163',28,0.990479,0.136491,0.088585,-0.024104,-0.053688,-0.992827,?,?,?,1,1,?
53749,'2025/03/01 00:26:48:181',28,0.990421,0.136091,0.088431,-0.024145,-0.053813,-0.992912,?,?,?,1,1,?
53750,'2025/03/01 00:26:48:183',28,0.990282,0.135741,0.088277,-0.024145,-0.053813,-0.992912,?,?,?,1,1,?
53751,'2025/03/01 00:26:48:196',28,0.990124,0.135439,0.088111,-0.024003,-0.05404,-0.992691,?,?,?,1,1,?
53752,'2025/03/01 00:26:48:212',28,0.990051,0.135175,0.087966,-0.023781,-0.054823,-0.992231,?,?,?,1,1,?
53753,'2025/03/01 00:26:48:215',28,0.990097,0.134926,0.087857,-0.023781,-0.054823,-0.992231,?,?,?,1,1,?
53754,'2025/03/01 00:26:48:225',28,0.990239,0.13472,0.08779,-0.023762,-0.054644,-0.99217,?,?,?,1,1,?
53755,'2025/03/01 00:26:48:235',28,0.990428,0.134605,0.087789,-0.023798,-0.054355,-0.992072,?,?,?,1,1,?
53756,'2025/03/01 00:26:48:246',28,0.990639,0.134607,0.087837,-0.023828,-0.053905,-0.991924,?,?,?,1,1,?
53757,'2025/03/01 00:26:48:256',28,0.990749,0.134744,0.087917,-0.023797,-0.053414,-0.991658,?,?,?,1,1,?
53758,'2025/03/01 00:26:48:270',28,0.990782,0.134935,0.088008,-0.023688,-0.053158,-0.991278,?,?,?,1,1,?
53759,'2025/03/01 00:26:48:283',28,0.990799,0.135122,0.08813,-0.023481,-0.05317,-0.990841,?,?,?,1,1,?
53760,'2025/03/01 00:26:48:287',28,0.990796,0.135273,0.088275,-0.023252,-0.053306,-0.990347,?,?,?,1,1,?
53761,'2025/03/01 00:26:48:298',28,0.990735,0.135423,0.088454,-0.023096,-0.053441,-0.989897,?,?,?,1,1,?
53762,'2025/03/01 00:26:48:311',28,0.990662,0.135557,0.088651,-0.023075,-0.053541,-0.98959,?,?,?,1,1,?
53763,'2025/03/01 00:26:48:317',28,0.990635,0.135676,0.088834,-0.02312,-0.053344,-0.989433,?,?,?,1,1,?
53764,'2025/03/01 00:26:48:328',28,0.990667,0.135795,0.08899,-0.023251,-0.053023,-0.989218,?,?,?,1,1,?
53765,'2025/03/01 00:26:48:338',28,0.99082,0.135895,0.08914,-0.023264,-0.052784,-0.989003,?,?,?,1,1,?
53766,'2025/03/01 00:26:48:348',28,0.99101,0.136015,0.089299,-0.023212,-0.052891,-0.988756,?,?,?,1,1,?
53767,'2025/03/01 00:26:48:359',28,0.991105,0.136173,0.089544,-0.023196,-0.053177,-0.98846,?,?,?,1,1,?
53768,'2025/03/01 00:26:48:374',28,0.991119,0.1362,0.089755,-0.023156,-0.053337,-0.988165,?,?,?,1,1,?
53769,'2025/03/01 00:26:48:382',28,0.991138,0.136158,0.089909,-0.02301,-0.053333,-0.987878,?,?,?,1,1,?
53770,'2025/03/01 00:26:48:390',28,0.991165,0.136059,0.090004,-0.02279,-0.053289,-0.987593,?,?,?,1,1,?
53771,'2025/03/01 00:26:48:402',28,0.991234,0.135915,0.090046,-0.022619,-0.053177,-0.987236,?,?,?,1,1,?
53772,'2025/03/01 00:26:48:412',28,0.991321,0.135747,0.090081,-0.022538,-0.05314,-0.987036,?,?,?,1,1,?
53773,'2025/03/01 00:26:48:420',28,0.99138,0.135582,0.090111,-0.022624,-0.053183,-0.986919,?,?,?,1,1,?
53774,'2025/03/01 00:26:48:431',28,0.991427,0.135437,0.090134,-0.022751,-0.053243,-0.986806,?,?,?,1,1,?
53775,'2025/03/01 00:26:48:441',28,0.991409,0.135318,0.090196,-0.022916,-0.053539,-0.986782,?,?,?,1,1,?
53776,'2025/03/01 00:26:48:452',28,0.991284,0.13519,0.090313,-0.023047,-0.054096,-0.986917,?,?,?,1,1,?
53777,'2025/03/01 00:26:48:462',28,0.991106,0.135114,0.090479,-0.023077,-0.054589,-0.987086,?,?,?,1,1,?
53778,'2025/03/01 00:26:48:472',28,0.990926,0.13511,0.090667,-0.023072,-0.054805,-0.987253,?,?,?,1,1,?
53779,'2025/03/01 00:26:48:488',28,0.990821,0.135223,0.090867,-0.023087,-0.05486,-0.987389,?,?,?,1,1,?
53780,'2025/03/01 00:26:48:493',28,0.990788,0.135399,0.091045,-0.023057,-0.054912,-0.987514,?,?,?,1,1,?
53781,'2025/03/01 00:26:48:510',28,0.990824,0.135578,0.091211,-0.022939,-0.055165,-0.987584,?,?,?,1,1,?
53782,'2025/03/01 00:26:48:513',28,0.990869,0.135745,0.09138,-0.022702,-0.055398,-0.987707,?,?,?,1,1,?
53783,'2025/03/01 00:26:48:524',28,0.990902,0.13591,0.091524,-0.02242,-0.055557,-0.987908,?,?,?,1,1,?
53784,'2025/03/01 00:26:48:534',28,0.990924,0.136059,0.091636,-0.02217,-0.055601,-0.988195,?,?,?,1,1,?
53785,'2025/03/01 00:26:48:548',28,0.990901,0.136187,0.091711,-0.022048,-0.055229,-0.988603,?,?,?,1,1,?
53786,'2025/03/01 00:26:48:556',28,0.990846,0.136305,0.091758,-0.022048,-0.055229,-0.988603,?,?,?,1,1,?
